tornado_id,county_overlay_method,county_geoid,county_name,overlap_area_m2,estimated_exposed_pop,county_population,county_population_density_km2,county_mobile_home_share,county_median_hh_income,county_unemployment_rate,county_disability_rate,county_age_under18_share,county_age_65plus_share
3241,corridor_buffer,17017,Cass,91361.74572771402,1.1569505057865352,12324.0,12.663401914786107,0.124656121045392,53899.0,0.0640129975629569,0.1388729390534,0.2440765985069782,0.1779454722492697
3242,start_point_buffer,31157,Scotts Bluff,65.56385022385042,0.0012281909472394632,35884.0,18.73274591175061,0.0494384765625,53433.0,0.0450572379180059,0.1532552932173124,0.248411548322372,0.190363393155724
3243,start_point_buffer,46079,Lake,65.56385022378926,0.0005732587433134242,12747.0,8.743518590758757,0.0652472527472527,63165.0,0.0325088339222614,0.1357404750518093,0.2052247587667686,0.2174629324546952
3244,start_point_buffer,48357,Ochiltree,65.56385022227208,0.0002732847665824814,9907.0,4.168223276332945,0.1577552986512524,53431.0,0.0381033022861981,0.1155135629381286,0.3134147572423539,0.1010396689209649
3245,start_point_buffer,08011,Bent,65.56385022232503,9.49927872619844e-05,5677.0,1.448859195118449,0.1304155614500442,38083.0,0.044047619047619,0.213032581453634,0.1516646115906288,0.1914743702659855
3246,start_point_buffer,29045,Clark,65.56385022227208,0.00034027942609863215,6783.0,5.190046419559403,0.1647159577504995,45842.0,0.0298273155416012,0.1455279688902183,0.2285124576146248,0.214359427981719
3247,start_point_buffer,18153,Sullivan,3212.628660919108,0.05727233018513736,20647.0,17.827248720601336,0.1249164996659986,49449.0,0.0424778761061946,0.1867004911750418,0.1945561098464668,0.176054632634281
3248,start_point_buffer,20177,Shawnee,2360.298608021606,0.2969896679318522,177293.0,125.82715886986347,0.0269575418715523,58652.0,0.0411999004232013,0.1354626628516819,0.2365237206206674,0.1804470565673771
3249,start_point_buffer,20091,Johnson,6556.385022281131,3.193887763080534,597574.0,487.14158064641856,0.0059232994003169,91650.0,0.0315031343609862,0.0861530422176709,0.2432569020740527,0.1453962187109881
3250,corridor_buffer,20045,Douglas,38809.90455825589,3.9882112689201814,121304.0,102.76271777307898,0.0167910813299633,61020.0,0.0432838540571604,0.1114604243741393,0.1824342148651322,0.1222218558332783
3251,start_point_buffer,39091,Logan,65.56385022232503,0.0025018662533002013,45315.0,38.15923324845092,0.093731343283582,60417.0,0.0447211110611712,0.1224157904116913,0.231159660156681,0.1806686527639854
3252,start_point_buffer,39083,Knox,6556.3850222817655,0.29758736487863646,61776.0,45.38893976898714,0.0344414842271902,61590.0,0.0420563825582927,0.1331871656004057,0.2278554778554778,0.1798271173271173
3253,start_point_buffer,17041,Douglas,65.56385022232503,0.0011878664566080598,19551.0,18.11770438404762,0.0508914865981816,59620.0,0.0321504397937518,0.1240589873156646,0.2484271904250422,0.1798884967520843
3254,start_point_buffer,29067,Douglas,65.56385022227208,0.0004148933169417424,13335.0,6.328080421378347,0.1190184049079754,43714.0,0.0416823131806233,0.2132375189107413,0.2193475815523059,0.2439445069366329
3255,start_point_buffer,40147,Washington,65.56385022226102,0.0031676152716576303,51995.0,48.313441948870235,0.0550149542946206,53384.0,0.0486560054440285,0.1576876102591939,0.2381767477642081,0.195153380132705
3256,corridor_buffer,40081,Lincoln,4309632.713753684,61.03920897224521,34936.0,14.163436428688176,0.2119484222121428,51206.0,0.0400132934529744,0.2009153583222293,0.2385504923288298,0.1851385390428211
3257,corridor_buffer,40119,Payne,106190.29119022212,4.903505562081954,81912.0,46.176590224224405,0.0936364381540479,42103.0,0.0385522190843847,0.12487710171622,0.1905703682000195,0.126098740111339
3258,corridor_buffer,40097,Mayes,123602.42042526967,2.9925866010543802,41098.0,24.211391579210257,0.19855798731847,50012.0,0.0544964997307485,0.2332612329171172,0.233758333738868,0.1856538031047739
3259,start_point_buffer,40017,Canadian,65.56385022227126,0.004083000877961093,144610.0,62.27518463481188,0.0529666204194891,73591.0,0.0416069826905313,0.1329364244540749,0.2601203236290713,0.1326948343821312
3260,start_point_buffer,46013,Brown,65.56385022379662,0.0005761460415007285,38988.0,8.787556550356683,0.058846281357056,61816.0,0.021993997373851,0.1073166922616413,0.2377141684620909,0.1781317328408741
3261,start_point_buffer,48113,Dallas,65.56385022226385,0.07604364149923891,2622634.0,1159.8409983771269,0.0150669431112468,61870.0,0.050214225992176,0.0976216767440038,0.2614996983948198,0.107319969160775
3262,start_point_buffer,05141,Van Buren,477.9604681246657,0.0043115723668840636,16578.0,9.020771914047675,0.2196026238235573,40442.0,0.070882446639057,0.2619860924728559,0.1929665822173965,0.2587766920014477
3263,corridor_buffer,05045,Faulkner,2687804.205067915,200.09896213136307,124800.0,74.44700092144807,0.1170308112091457,54191.0,0.0356018722377154,0.1456120307575131,0.2309615384615384,0.1248717948717948
3264,start_point_buffer,13267,Tattnall,713.990328926941,0.01455764113174539,25392.0,20.389129294824105,0.3542766105745295,44053.0,0.0574829931972789,0.1763328998699609,0.2047495274102079,0.1360270951480781
3265,start_point_buffer,18177,Wayne,65.56385022232503,0.004169716105296614,66176.0,63.597791941096084,0.0327863639254595,47756.0,0.0445380774032459,0.1756222592798468,0.2208655705996131,0.1898271276595744
3266,start_point_buffer,18183,Whitley,65.56385022232503,0.002557246541439184,33899.0,39.00391042880549,0.0597545436255113,64992.0,0.0443449048152295,0.141701975293907,0.2303312782087967,0.1786778371043393
3267,start_point_buffer,27015,Brown,65.56385022378926,0.0010387379855146413,25076.0,15.84315109575039,0.014127659574468,59804.0,0.0231247713135748,0.1009493031710765,0.2180571063965544,0.2117562609666613
3268,corridor_buffer,31141,Platte,54096.37039777229,1.030315146215247,33250.0,19.045920061536616,0.0511011947603282,60878.0,0.0231191001073992,0.1078909873586564,0.2616842105263158,0.17596992481203
3269,start_point_buffer,31023,Butler,65.56385022226385,0.000346112281043364,7997.0,5.2790109163819805,0.073290703393999,59232.0,0.0151802656546489,0.1288758453489855,0.2322120795298236,0.2080780292609728
3270,start_point_buffer,46091,Marshall,65.56385022378926,0.00014743115511454613,4881.0,2.248665302774608,0.0967132602946732,68056.0,0.0264038676087764,0.118232731798382,0.2315099364884245,0.2175783650891211
3271,start_point_buffer,46013,Brown,65.56385022379662,0.0005761460415007285,38988.0,8.787556550356683,0.058846281357056,61816.0,0.021993997373851,0.1073166922616413,0.2377141684620909,0.1781317328408741
3272,start_point_buffer,17091,Kankakee,4516.693641847364,0.28337004096235047,109924.0,62.73837976012246,0.0625082189979397,59370.0,0.0544728286112401,0.1344289616221471,0.2283031912958043,0.166997198064117
3273,corridor_buffer,17149,Pike,273321.7681263382,1.9765519162134435,15571.0,7.231593479593682,0.084010501312664,46605.0,0.054652466367713,0.1715492214304566,0.2240703872583649,0.2096846702202812
3274,corridor_buffer,17137,Morgan,38900.58285982993,0.8978797019353285,34012.0,23.081394568576243,0.0854722958556927,53002.0,0.0551771542835718,0.1710567477945317,0.1906974009173233,0.2001940491591203
3275,corridor_buffer,17167,Sangamon,1470614.3461530996,128.15250357829217,195963.0,87.14215519080129,0.0449256133634939,61743.0,0.0495945325649002,0.1380587200816903,0.2226338645560641,0.1785796298280798
3276,start_point_buffer,18085,Kosciusko,65.56385022232503,0.0037704454986897964,79156.0,57.50799390066828,0.1024551098745395,62789.0,0.0360761767876392,0.1325687019979076,0.2394133104249835,0.1649022184041639
3277,start_point_buffer,18049,Fulton,65.56385022232503,0.0013790534788748919,20069.0,21.033747624621853,0.1031509801909063,50597.0,0.0690076335877862,0.156004828002414,0.237430863520853,0.1972195924061986
3278,corridor_buffer,20007,Barber,340798.46919998794,0.5213081382578564,4493.0,1.5296669010327668,0.0557389072240557,49668.0,0.0255009107468123,0.1799595596495169,0.2486089472512797,0.2181170709993323
3279,start_point_buffer,20061,Geary,65.56385022226385,0.0021920362560719,33309.0,33.43361087917834,0.0589002674320005,52019.0,0.0387596899224806,0.1253549414779416,0.3106968086703293,0.0845717373682788
3280,start_point_buffer,26119,Montmorency,1639.0962555718445,0.010731425852319667,9270.0,6.547160251168843,0.1104748021657642,42160.0,0.0716149608582197,0.2370483239007401,0.1463861920172599,0.3158576051779935
3281,start_point_buffer,29117,Livingston,59007.465200526414,0.6406832118877985,14969.0,10.85766368222309,0.0777664084198216,50818.0,0.0249067859806114,0.1365289496654058,0.2117709933863317,0.1992117041886565
3282,start_point_buffer,29183,St. Charles,262.25540089152037,0.07198594938421167,398472.0,274.4879576912432,0.0271618199953963,87644.0,0.0299889485676343,0.1015559383677906,0.2331104820413981,0.1520081712140376
3283,corridor_buffer,55037,Florence,1104964.67636374,3.7687750080041034,4312.0,3.410765148082862,0.1137206427688504,50821.0,0.0569306930693069,0.1807511737089202,0.1544526901669758,0.2634508348794063
3283,corridor_buffer,26071,Iron,77745.24221904768,0.2857342745042335,11099.0,3.6752638019851496,0.052135745637512,44183.0,0.0516256590509666,0.1949912207744201,0.1637084422020001,0.3015586989818902
3284,corridor_buffer,20179,Sheridan,106229.46719170683,0.11513251566540657,2515.0,1.0838095936001717,0.0351437699680511,62105.0,0.0236439499304589,0.1340579710144927,0.241351888667992,0.2349900596421471
3285,corridor_buffer,20183,Smith,207826.1693049297,0.3220566564327893,3594.0,1.5496443855453865,0.0242152466367713,42098.0,0.0268878718535469,0.1614819004524887,0.1956037840845854,0.2779632721202003
3285,corridor_buffer,20147,Phillips,8740.767669909692,0.020179539056406938,5297.0,2.3086689657563486,0.0530916154095176,51820.0,0.024524158125915,0.176142912024587,0.2237115348310364,0.234094770624882
3286,start_point_buffer,20183,Smith,65.56385022227126,0.0001016006523916813,3594.0,1.5496443855453865,0.0242152466367713,42098.0,0.0268878718535469,0.1614819004524887,0.1956037840845854,0.2779632721202003
3287,start_point_buffer,29205,Shelby,262.25540089152037,0.001207939804170577,5975.0,4.605967313024873,0.1088244465232304,43809.0,0.0184862225322636,0.1419656786271451,0.2396652719665272,0.2137238493723849
3288,start_point_buffer,31001,Adams,65.56385022227126,0.0014174980487765827,31541.0,21.62011602386151,0.040008588605783,56007.0,0.0237371026420945,0.1227256739040066,0.2389588155099711,0.1781807805713198
3289,corridor_buffer,31133,Pawnee,81116.3482335899,0.19180595242740794,2640.0,2.3645782459913796,0.0404411764705882,46063.0,0.0441767068273092,0.1632731463695735,0.2159090909090909,0.2840909090909091
3289,corridor_buffer,31097,Johnson,20147.730554280595,0.10586542107807491,5118.0,5.254458848000759,0.0357470210815765,49382.0,0.0246791707798617,0.1615441357265798,0.1879640484564282,0.1824931613911684
3290,start_point_buffer,31109,Lancaster,65.56385022226385,0.00955002133172297,315976.0,145.6598613313289,0.0143296188035857,62464.0,0.0335518682482286,0.1046846829475226,0.2278685722966301,0.139070688913082
3291,corridor_buffer,31155,Saunders,175504.6609007269,1.9322818023446977,21356.0,11.009860321816072,0.0404453069145133,70414.0,0.019679874048806,0.1313795568263045,0.2423206592994942,0.1846787787975276
3291,corridor_buffer,31055,Douglas,155301.28751226864,103.9282197057158,565739.0,669.2038512398398,0.0099984806023567,66600.0,0.0407835068997958,0.1048685653755517,0.2561552235218007,0.1299963410689381
3292,corridor_buffer,31159,Seward,196428.27585958832,2.2850780199936773,17217.0,11.633141969983518,0.0309777347531461,71111.0,0.0241298313047192,0.1007143278824015,0.232793169541732,0.1725620026717779
3293,corridor_buffer,19161,Sac,72490.40584096499,0.47267456870252705,9711.0,6.520512103898505,0.021304186735828,57446.0,0.0277612532222883,0.1021691292046526,0.222840078261765,0.2345793430130779
3293,corridor_buffer,19093,Ida,13005.622030658182,0.07985274996939391,6862.0,6.139863958921522,0.0240579710144927,54219.0,0.0225861095426312,0.1218499851764008,0.2413290585835033,0.2184494316525794
3293,corridor_buffer,19021,Buena Vista,441666.31969571114,5.917629538150337,19950.0,13.398417027196746,0.0230342498794018,54014.0,0.0589161648911533,0.098292335840618,0.2586466165413534,0.151328320802005
3293,corridor_buffer,19151,Pocahontas,48911.69677831419,0.22001389578472028,6725.0,4.49818571581976,0.0155865463494667,53573.0,0.0403574517151917,0.1474115682404736,0.2172490706319702,0.2281040892193308
3293,corridor_buffer,19147,Palo Alto,127571.38181968959,0.7810293706796786,8941.0,6.122292943284034,0.0054418807139747,56437.0,0.0180760440473717,0.1544436828878227,0.2314058830108489,0.2178727211721284
3294,start_point_buffer,20055,Finney,65.56385022227208,0.0007087058226039531,36451.0,10.809399085034292,0.1362433862433862,60498.0,0.0418201629222228,0.113245088015033,0.3036130696002853,0.1094894515925489
3295,start_point_buffer,20141,Osborne,65.56385022227126,9.910001912641525e-05,3494.0,1.511503958209461,0.0359447004608294,50774.0,0.0196298373527762,0.1508100147275405,0.2097882083571837,0.2481396680022896
3296,start_point_buffer,27091,Martin,65.56385022378926,0.0007014006284041875,19737.0,10.697978017003196,0.0181854717170702,53851.0,0.0454634721131186,0.1512359895593428,0.2173075948725743,0.2329634696255763
3297,corridor_buffer,31065,Furnas,192420.67326349384,0.4868003317276504,4712.0,2.5298754207197054,0.0152416356877323,53533.0,0.0126689189189189,0.1811516066422255,0.2221986417657045,0.2514855687606112
3298,corridor_buffer,50011,Franklin,1112614.7428603093,33.5634979266746,49275.0,30.166324994390763,0.068351977450894,65314.0,0.0441970053963669,0.1290593734623585,0.222181633688483,0.1616438356164383
3299,start_point_buffer,09003,Hartford,88307.29422660085,41.38951619801303,892153.0,468.6987248392585,0.005681116138208,76259.0,0.0580208996748567,0.1207205547557478,0.2101029756106856,0.1712845218252923
3300,start_point_buffer,25017,Middlesex,189.47952714377138,0.14365015357408,1605899.0,758.1302093132341,0.0032435230898299,106202.0,0.0418331374853114,0.094505834267587,0.1979831857420672,0.1528944223765006
3301,start_point_buffer,25017,Middlesex,6556.385022277534,4.970593549277419,1605899.0,758.1302093132341,0.0032435230898299,106202.0,0.0418331374853114,0.094505834267587,0.1979831857420672,0.1528944223765006
3302,start_point_buffer,25027,Worcester,65.56385022324156,0.013852247242579052,826655.0,211.27873356144977,0.0078090410152941,77155.0,0.0484376260521149,0.1221654000279748,0.21109531787747,0.1566784208648106
3303,start_point_buffer,33015,Rockingham,3887.280679714136,0.6652226532497093,308211.0,171.1280218897465,0.0495361613978204,93962.0,0.0338597057808167,0.1082682185242096,0.1939320789978294,0.1784589128875997
3304,start_point_buffer,27111,Otter Tail,65.56385022378642,0.0007500188809380407,58416.0,11.439518551427835,0.0730785152476887,59456.0,0.0390498652291105,0.1319347077253293,0.2171665297178855,0.2379827444535743
3305,start_point_buffer,38017,Cass,65.56385022378926,0.0025808249807720432,179937.0,39.36353603339198,0.0218769436869049,65976.0,0.0308931118575438,0.097427378440264,0.2239394899325875,0.1204199247514407
3306,start_point_buffer,38021,Dickey,590.0746520047301,0.0009779694172949518,4857.0,1.657365579037129,0.0583112457402499,64521.0,0.0303030303030303,0.099129696455105,0.2365657813465101,0.2065060737080502
3307,corridor_buffer,27027,Clay,19084396.188671406,451.40669345158466,64029.0,23.653181844943145,0.0272014925373134,66069.0,0.0314526219997724,0.1082251764112903,0.2456230770432148,0.1297068515828765
3307,corridor_buffer,38017,Cass,20302782.49065186,799.1893101488943,179937.0,39.36353603339198,0.0218769436869049,65976.0,0.0308931118575438,0.097427378440264,0.2239394899325875,0.1204199247514407
3308,start_point_buffer,46115,Spink,65.56385022379662,0.00010839633545941484,6438.0,1.6532942328648055,0.0714066809684339,62125.0,0.0268562401263823,0.1123791409098113,0.2392047219633426,0.2086051568810189
3309,start_point_buffer,08125,Yuma,65.56385022232503,0.00010720381770966747,10013.0,1.6351055855649506,0.0957044291119519,54393.0,0.0412331406551059,0.0907435508345978,0.2655547787875761,0.181064615999201
3310,start_point_buffer,20157,Republic,65.56385022227126,0.00016256884168047006,4607.0,2.4795499521357787,0.019197207678883,50411.0,0.0102222222222222,0.1282392026578073,0.2161927501627957,0.2711091816800521
3311,corridor_buffer,20015,Butler,481128.02829046996,8.691148773591987,66890.0,18.064108225981187,0.073322011371188,66405.0,0.0417864733091636,0.1348012805496994,0.2549558977425624,0.1515473164897593
3312,start_point_buffer,20155,Reno,65.56385022227126,0.0012587724022354457,62421.0,19.199183665511086,0.0415163087271835,51520.0,0.0435142016334358,0.150559511698881,0.2249082840710658,0.1982345684945771
3313,corridor_buffer,20091,Johnson,5362918.449021811,2612.5005701343243,597574.0,487.14158064641856,0.0059232994003169,91650.0,0.0315031343609862,0.0861530422176709,0.2432569020740527,0.1453962187109881
3313,corridor_buffer,20103,Leavenworth,24222.66573386839,1.6448032336207137,81499.0,67.90347733366654,0.0140037343291544,76307.0,0.0569165242397113,0.1267525731420698,0.2370949336801678,0.1442594387661198
3314,start_point_buffer,31155,Saunders,65.56385022226385,0.0007218488331075946,21356.0,11.009860321816072,0.0404453069145133,70414.0,0.019679874048806,0.1313795568263045,0.2423206592994942,0.1846787787975276
3315,start_point_buffer,31023,Butler,6556.385022281131,0.034611228104625406,7997.0,5.2790109163819805,0.073290703393999,59232.0,0.0151802656546489,0.1288758453489855,0.2322120795298236,0.2080780292609728
3316,corridor_buffer,31185,York,77770.59032851702,0.7170258864697722,13671.0,9.219756252857607,0.0283286118980169,63105.0,0.0303977272727272,0.1323722149410222,0.2317314022383146,0.2013751737254041
3316,corridor_buffer,31159,Seward,13985.643779491525,0.16269697962844176,17217.0,11.633141969983518,0.0309777347531461,71111.0,0.0241298313047192,0.1007143278824015,0.232793169541732,0.1725620026717779
3317,start_point_buffer,08009,Baca,65.56385022232503,3.5370829213654936e-05,3570.0,0.5394867612825288,0.0772989782318969,34655.0,0.015432098765432,0.1889016676250718,0.2089635854341736,0.2627450980392157
3318,start_point_buffer,26005,Allegan,65.56385022385042,0.00359212343884119,117104.0,54.78817102072002,0.1141199976722081,65071.0,0.033965093369135,0.101867469879518,0.2417253040032791,0.1650413307828938
3319,corridor_buffer,26027,Cass,468197.9054267462,19.03700389367548,51613.0,40.660164586434675,0.0810421873816556,57514.0,0.0579476068544416,0.1778243896754646,0.2072539863987755,0.2076996105632302
3319,corridor_buffer,26021,Berrien,351904.11297701485,36.803885206521194,153797.0,104.58498167347392,0.0454890849378582,52500.0,0.0616987918472747,0.1533677671072356,0.2178000871278373,0.1979622489385358
3320,start_point_buffer,26139,Ottawa,65.56385022385042,0.012989694323960103,289162.0,198.12281126886583,0.0587346672938452,72418.0,0.0403011202236599,0.102431496851149,0.2391116398420262,0.1507355738305863
3321,start_point_buffer,26017,Bay,65.56385022385042,0.005922562557930468,103506.0,90.33274491521539,0.0508481588746379,48290.0,0.0592453132510815,0.1525422077605775,0.2019496454311827,0.2023457577338512
3322,start_point_buffer,27047,Freeborn,65.56385022379662,0.0010904302832950177,30465.0,16.6315779133307,0.0281121703430519,54628.0,0.0385933156635852,0.123921228882743,0.2193008370260955,0.2215657311669128
3323,corridor_buffer,29095,Jackson,164046.3190771863,73.41940387025126,700733.0,447.55288800906476,0.0100442351554369,56960.0,0.0494093411014903,0.12842151081926,0.2357688306387739,0.1497845827155279
3323,corridor_buffer,29047,Clay,128459.20345207659,30.742166048791937,246480.0,239.3146245863241,0.0187198006462788,72047.0,0.0411784645767932,0.1174465270661435,0.241208211619604,0.1417315806556313
3324,start_point_buffer,48501,Yoakum,65.56385022232503,0.00027260601198520677,8612.0,4.157870702541232,0.1461815798098984,69004.0,0.053142702994335,0.1063632141198328,0.3294240594519275,0.1069437993497445
3325,start_point_buffer,48189,Hale,65.56385022227208,0.0008431479093828602,33463.0,12.859951124353621,0.0810790614257958,47500.0,0.0423997303673744,0.1111740814206101,0.2715835400292861,0.1337297911125721
3326,start_point_buffer,20069,Gray,65.56385022227208,0.00017539195923661722,6020.0,2.6751320833357113,0.111565181855333,70457.0,0.0231797919762258,0.0785040431266846,0.2916943521594684,0.1521594684385382
3327,start_point_buffer,27107,Norman,65.56385022380121,0.00018753968471117474,6466.0,2.86041292680358,0.0448456610366919,56081.0,0.0493827160493827,0.1224522041396745,0.2369316424373646,0.2114135477884318
3328,start_point_buffer,27047,Freeborn,65.56385022379662,0.0010904302832950177,30465.0,16.6315779133307,0.0281121703430519,54628.0,0.0385933156635852,0.123921228882743,0.2193008370260955,0.2215657311669128
3329,start_point_buffer,56015,Goshen,65.56385022232503,0.00015128690651345676,13301.0,2.307474408541406,0.1287325812873258,55955.0,0.0457485407793027,0.1678200692041522,0.2037440793925268,0.2197579129388767
3330,start_point_buffer,22071,Orleans,477.96046812439744,0.42599563479570923,391249.0,891.277967961226,0.0045413828302397,43258.0,0.0854437494890033,0.1370576476590073,0.1995123310219323,0.1479032534268458
3331,start_point_buffer,22099,St. Martin,713.9903289259817,0.02003879654248637,53607.0,28.06592152673788,0.2583428498921457,48884.0,0.072992700729927,0.1529762016215103,0.2409759919413509,0.1519204581491223
3332,start_point_buffer,27111,Otter Tail,65.56385022380121,0.0007500188809382099,58416.0,11.439518551427835,0.0730785152476887,59456.0,0.0390498652291105,0.1319347077253293,0.2171665297178855,0.2379827444535743
3333,start_point_buffer,27111,Otter Tail,65.56385022380121,0.0007500188809382099,58416.0,11.439518551427835,0.0730785152476887,59456.0,0.0390498652291105,0.1319347077253293,0.2171665297178855,0.2379827444535743
3334,start_point_buffer,28017,Chickasaw,65.56385022232503,0.0008606587014269801,17060.0,13.127031107973563,0.2230130486358244,35592.0,0.037680736088798,0.1778490977352549,0.2478898007033997,0.1738569753810082
3335,corridor_buffer,28099,Neshoba,333829.83047476487,6.612657877747719,29250.0,19.808469088407566,0.229607250755287,40750.0,0.0922372962992694,0.1890369030642412,0.2733333333333333,0.163076923076923
3336,corridor_buffer,31169,Thayer,27749.116973797325,0.0933588675969663,5000.0,3.364390574486472,0.0145085237577076,53234.0,0.0171473109898675,0.1397119341563786,0.2262,0.2574
3336,corridor_buffer,31059,Fillmore,66839.84187607952,0.24857450163368924,5542.0,3.7189570569981925,0.0119331742243436,62151.0,0.0084288604180714,0.1396616541353383,0.1999278238902923,0.2327679538072898
3337,corridor_buffer,31169,Thayer,71499.90634838326,0.2405536109951661,5000.0,3.364390574486472,0.0145085237577076,53234.0,0.0171473109898675,0.1397119341563786,0.2262,0.2574
3337,corridor_buffer,31129,Nuckolls,78332.47209111229,0.22106587214447204,4204.0,2.8221485450802533,0.0260586319218241,52975.0,0.017683465959328,0.1486943907156673,0.2033777354900095,0.2695052331113226
3338,start_point_buffer,47045,Dyer,110.80290687630534,0.0031062808166083793,37201.0,28.03428993136499,0.0806118230673832,45042.0,0.0621384800412347,0.1875528173813483,0.2376011397543077,0.1746458428536867
3339,start_point_buffer,01101,Montgomery,6556.385022282281,0.7299245244596214,226451.0,111.33033248946296,0.0415084282763675,51963.0,0.0642486170722315,0.1635830406604149,0.2350353939704395,0.1503415749985648
3340,corridor_buffer,01011,Bullock,273728.824323315,1.7262859528403334,10173.0,6.306555245352348,0.4179917229361795,33866.0,0.0335262904003859,0.1228679399448473,0.2240243782561682,0.1610144500147449
3340,corridor_buffer,01101,Montgomery,1900693.3721530512,211.60482508231777,226451.0,111.33033248946296,0.0415084282763675,51963.0,0.0642486170722315,0.1635830406604149,0.2350353939704395,0.1503415749985648
3341,start_point_buffer,01041,Crenshaw,65.56385022293387,0.000574833827906032,13826.0,8.767542265310073,0.2752414398595259,42611.0,0.040498974709501,0.2252318563226851,0.2230580066541299,0.1926804571097931
3342,corridor_buffer,01025,Clarke,1087465.9987312895,8.091507834418797,23866.0,7.440699611628216,0.2647311324436119,37345.0,0.1163294015799155,0.1929698100407055,0.2162909578479845,0.1988184027486801
3343,corridor_buffer,01085,Lowndes,875238.5125795305,4.688950128183044,9936.0,5.357339811708722,0.3818320319939059,33634.0,0.1048286214660995,0.2730233031443981,0.2231280193236715,0.1894122383252818
3343,corridor_buffer,01101,Montgomery,688058.6216999973,76.60179512610233,226451.0,111.33033248946296,0.0415084282763675,51963.0,0.0642486170722315,0.1635830406604149,0.2350353939704395,0.1503415749985648
3344,start_point_buffer,01035,Conecuh,65.56385022293387,0.0003637815897835034,12219.0,5.5485086453366135,0.3025128418714424,35444.0,0.0786360473208072,0.2277431011826544,0.2084458630002455,0.2267779687372125
3345,start_point_buffer,01131,Wilcox,6556.385022282281,0.03008556404206595,10552.0,4.588742720236578,0.3714679531357684,35063.0,0.1298459904407859,0.184052059052059,0.2380591357088703,0.1951288855193328
3346,corridor_buffer,01085,Lowndes,2050570.722568795,10.985604168742126,9936.0,5.357339811708722,0.3818320319939059,33634.0,0.1048286214660995,0.2730233031443981,0.2231280193236715,0.1894122383252818
3346,corridor_buffer,01101,Montgomery,122948.7591270013,13.68792623277595,226451.0,111.33033248946296,0.0415084282763675,51963.0,0.0642486170722315,0.1635830406604149,0.2350353939704395,0.1503415749985648
3347,corridor_buffer,01035,Conecuh,8035930.723726422,44.58743109392216,12219.0,5.5485086453366135,0.3025128418714424,35444.0,0.0786360473208072,0.2277431011826544,0.2084458630002455,0.2267779687372125
3347,corridor_buffer,01013,Butler,6913733.231851735,67.7833643911837,19726.0,9.80416254403686,0.2321375630002964,44850.0,0.0646561839943675,0.1576863753213367,0.223106559870222,0.2074419547804927
3348,corridor_buffer,01099,Monroe,1720957.8842654538,13.608452487870196,21006.0,7.907487226904806,0.2224259889965942,31969.0,0.1351247600767754,0.1532646379044684,0.217128439493478,0.2004665333714176
3349,corridor_buffer,01013,Butler,2444440.288045243,23.965689913187845,19726.0,9.80416254403686,0.2321375630002964,44850.0,0.0646561839943675,0.1576863753213367,0.223106559870222,0.2074419547804927
3350,corridor_buffer,01035,Conecuh,2781865.9680292723,15.435207373778125,12219.0,5.5485086453366135,0.3025128418714424,35444.0,0.0786360473208072,0.2277431011826544,0.2084458630002455,0.2267779687372125
3351,corridor_buffer,01039,Covington,1907629.1724500358,26.51218347880896,37096.0,13.89797548795001,0.2151208514654223,42566.0,0.0770375883885374,0.2022920598451902,0.2174897563079577,0.2118018115160664
3351,corridor_buffer,01035,Conecuh,157785.9837921451,0.8754768951836599,12219.0,5.5485086453366135,0.3025128418714424,35444.0,0.0786360473208072,0.2277431011826544,0.2084458630002455,0.2267779687372125
3351,corridor_buffer,01013,Butler,1245944.1755940781,12.215439218320347,19726.0,9.80416254403686,0.2321375630002964,44850.0,0.0646561839943675,0.1576863753213367,0.223106559870222,0.2074419547804927
3352,corridor_buffer,01005,Barbour,2448862.8573533352,26.736893534625604,25026.0,10.918085287765816,0.3022310690884963,34990.0,0.0693672509619495,0.1880538976306746,0.2086629904898905,0.1908814832574123
3353,start_point_buffer,18137,Ripley,65.56385022232503,0.0016136484127802042,28457.0,24.611861678476348,0.0843121480289621,60055.0,0.0439604489577765,0.1350732928137289,0.2381487858874793,0.177214745053941
3354,corridor_buffer,28153,Wayne,749777.5135138669,7.264438949364738,20344.0,9.688792766429616,0.2582858349166139,33612.0,0.106544901065449,0.216535627750581,0.2485253637436099,0.1638812426268187
3355,corridor_buffer,28103,Noxubee,373905.1350110482,2.1942722326805946,10566.0,5.868526605326664,0.3154514544767661,36958.0,0.1082251082251082,0.213244521671976,0.2473026689381033,0.1642059435926557
3356,start_point_buffer,20071,Greeley,65.56385022227208,3.759406443326259e-05,1156.0,0.5733962283455383,0.1100323624595469,53750.0,0.0,0.1776198934280639,0.273356401384083,0.1920415224913494
3357,start_point_buffer,20195,Trego,65.56385022227208,7.974463999106364e-05,2802.0,1.2162897651787745,0.0433001755412521,59420.0,0.0211132437619961,0.1432780847145488,0.1834403997144896,0.2605281941470378
3358,start_point_buffer,20041,Dickinson,262.25540089153844,0.0022250933755541998,18614.0,8.484452057002391,0.0400871459694989,53864.0,0.0287746867700148,0.1650819672131147,0.2334801762114537,0.1980229934457935
3359,start_point_buffer,54083,Randolph,65.56385022171617,0.0007003139577840093,28763.0,10.6814037829653,0.1850606124308037,45206.0,0.0711558486636584,0.1590993397136286,0.1947293397767965,0.2203525362444807
